time,LB,UC
136,149.94136490527282,5.63056387324985
137,145.73056571363966,6.391185393333822
138,145.7005654315887,4.788416710743542
139,146.33764119456268,7.5828658149267
140,147.2925183854948,6.181887966431735
141,144.1571114489066,7.507072050886094
142,147.5520120349291,2.866354356807017
143,145.6769255511565,5.358607886677141
144,148.8295107672516,1.8725067462973328
145,142.4935229096372,4.448856953269444
146,144.6313658319073,4.519441128362007
147,145.38406387213865,3.4135477503228087
148,147.74059443882592,4.914360430884303
149,148.858711441627,3.5375815585375805
150,150.174344958867,2.55599991704932
151,145.13610731031525,3.831113396508865
152,145.95634342994964,0.1
153,145.97848395183254,5.345954390923582
154,147.5604740164484,3.39797561281309
155,147.53109854845454,4.311963285504149
156,146.5100396038759,0.7440103951773294
157,149.1460976086736,3.0599615442675727
158,147.51935803582842,4.762200946793761
159,146.49957969100328,3.4494976535444435
160,149.61470428483557,5.110418358066016
161,148.426005848154,5.52496524490491
162,146.95024042873752,3.32762687826575
163,150.56774727529097,8.1643530255464
164,151.40540333614422,7.750348233342454
165,146.4664809909191,2.130199274685986
166,147.69072877512312,8.02135779850324
167,148.33034960816005,4.34706444866615
168,144.605468475346,9.036841198430619
169,145.26054054588442,4.896049696758564
170,147.61584590317446,9.79379002364175
171,147.6836186881717,5.076004471677138
172,146.8310529224909,4.66173305516183
173,148.9988021505207,2.147409967797976
174,143.65603345459465,0.2022938117826909
175,147.2598952698713,3.029772340212835
176,145.02295988530145,7.468105198733683
177,148.1100933098023,2.6029452765808587
178,145.1445314071977,9.035191024643794
179,146.59788603760526,6.820017912446009
180,146.63344341980653,7.99527533636889
181,144.05576342865444,4.044465874591301
182,145.59900665658523,4.817487044167771
183,147.60273086843185,8.267791053320094
184,143.04901172523026,1.8482797643018727
185,141.9185733885747,7.980226707908036
186,145.84878255941,4.239295140126266
187,144.19876461936798,2.5887886062663594
188,143.8957744932733,3.8724473118358294
189,145.7814905228788,4.742131126801582
190,147.46128373929176,6.843989220975153
191,145.83948028633304,2.594195369301453
192,147.14044106802805,4.181391677572126
193,143.40636289398094,6.220616908231771
194,142.76387686088827,3.813087309895276
195,142.28828715609677,4.543608664297205
196,139.20781499534587,2.00684983730294
197,143.59939995640707,3.2348654576689375
198,141.70074309240323,6.211695595444063
199,144.21106739571238,3.0530904415557822
200,143.32391237146356,4.298893601283956
201,151.28394467961485,4.065410041373722
202,147.64688581561776,7.26214099097006
203,153.75850003580518,5.844167855499283
204,151.83431221666953,3.096305196033706
205,147.93528065027158,1.8136400444640484
206,151.32507154749678,5.485558716239186
207,149.38798378524487,1.1367327752770855
208,152.23175973046324,7.036814186952375
209,149.5242833453748,8.57397545915964
210,149.11226765321564,8.030095936421903
211,151.9484730762376,5.129436773827666
212,151.20939398325916,5.802294894330991
213,147.7703161364728,6.066437175364865
214,147.2348555456121,4.916113945105751
215,144.98526543787062,4.19222296892463
216,147.83143868431029,2.4869080111716864
217,146.97292028444426,6.792642920797714
218,143.77740136282344,5.9211454746500145
219,147.34495798519222,4.234672737176339
220,145.64216209020748,2.0309917729880334
221,146.07184996274268,3.8926774919360003
222,146.28404525947627,4.963406556414542
223,144.25626261548368,6.97212971226509
224,148.84570467557413,3.684057707485282
225,146.92675128986087,2.4773642450014317
226,144.50773536095434,3.0182797987747683
227,146.22021420232244,4.800338240009176
228,145.40339534448935,6.681478294280783
229,147.1910830237435,9.66526092213315
230,146.49909526495193,9.59811672426845
231,146.59864356493455,11.977584696156423
232,144.7803637978957,13.6841206450082
233,143.42133141847287,23.58121413674403
234,145.59092403826494,20.09317725322559
235,144.22919123071696,28.146375347245627
236,146.9109445869393,26.80143780567729
237,145.8730718714672,30.47929393301511
238,149.35651758704148,35.1495238371124
239,148.24456728220082,37.506307868543246
240,148.44066208079508,37.2815897205096
241,145.6555357336148,42.52874170894335
242,148.29629907528792,44.36146710679849
243,147.18542250880972,47.998992811586646
244,146.35872112901154,44.26246076997363
245,146.34741308373472,50.1390975282783
246,143.59557521395348,42.87931683898559
247,145.16704680830432,41.66477703638722
248,147.94538657636377,44.13315758383983
249,148.476070901505,43.82528681358192
250,148.71954034400093,43.25510569531282
251,145.0193393978605,39.556182149730944
252,148.0922766051933,37.47757509512299
253,150.37445248772173,33.684804331947106
254,147.05795739535742,31.72797762248399
255,147.93550861636157,27.556171487511214
256,146.43954173315043,25.40420161820972
257,148.72892174719672,20.150063058398413
258,147.94653597297736,17.435930017840633
259,148.02365378093535,14.740730809191994
260,147.56531661224497,13.299405422951036
261,145.16581633950108,8.66736153654542
262,144.23563955159364,9.477798696807131
263,145.7658714512409,7.189354547227264
264,145.51170926334774,4.500962473672001
265,146.24736923745078,5.477803890218647
266,146.25871253611905,8.56388584919884
267,147.96489702895707,5.328915894674396
268,149.37508945800425,8.839458010044467
269,144.07939019710471,4.039177507727034
270,146.806519678233,7.257642329560923
271,148.29998511670144,5.601817234074325
272,145.88560690158212,6.913561171989752
273,150.76884263189896,6.290210267876891
274,146.99171424044872,1.3236131194178076
275,149.28242740373648,5.719968725850628
276,145.529884935786,4.286016172872037
277,149.70999973721743,4.361332734921493
278,145.08146887318793,3.4315688966285904
279,145.2499168958114,4.1564358761650695
280,145.25514370814162,5.6779255324715905
281,145.1823861926233,6.492481213351841
282,145.04821115428774,5.022409235608143
283,144.90898482753005,3.4471112356669416
284,145.42961747875498,8.991955995814443
285,143.9238809934347,1.6991818956471274
286,144.99476181132113,5.815769374612396
287,142.64799500194056,6.837076632162537
288,143.209075720745,8.552461316344779
289,143.11030870287712,4.265278375471054
290,145.52628796432305,4.056645391850924
291,145.2307185984271,3.8694722113880675
292,146.14449719706795,1.720364087961701
293,145.77180982631145,5.379837453916992
294,141.76211982799728,5.028401411916003
295,141.1212681756326,3.7048440674025134
296,139.8886372651945,3.3526015996197125
297,143.06695264767538,4.253687428588485
298,143.22226475677533,5.376215877103197
299,143.02946426623467,7.416097530029927
300,142.95230559343102,1.8314658060650868
301,150.62733132996814,3.5920343771923355
302,149.5141987424791,2.3795304118580933
303,148.63203369434,7.1499933349886815
304,154.34803225343305,4.4398962100487624
305,152.34826277775434,3.9678017743739655
306,149.97932018832765,6.217130261977574
307,150.28885749787398,7.025754005116468
308,153.0746364435067,6.153030511024389
309,149.5493752097506,7.319068346673974
310,148.82650840519818,1.5075767479794542
311,149.48469638666103,6.881506960358199
312,148.3947558988448,6.961993333715471
313,148.51542670009553,4.22334244466194
314,146.00683221592567,9.402683153692287
315,148.35513924090503,9.436561023249478
316,145.93928099511788,4.479970015056322
317,144.66189687737105,3.7983791311279442
318,148.36136879719552,5.273062275255831
319,144.37362962855977,3.478516334263711
320,144.9305788332514,1.702799603694452
321,142.20749640438865,8.167872306212313
322,144.8565991865691,6.336400398455226
323,148.07091388851163,4.177949178353378
324,146.4668279977829,6.855219476088562
325,146.72505135341834,4.026643598316697
326,143.68321832012575,4.501150212349578
327,144.26421839737682,6.515949316786956
328,148.54407027862658,5.799357920016613
329,143.8857895524891,2.412655272036643
330,147.13370775072957,5.4560123477509785
331,147.30640066647985,6.179347982429044
332,146.98153739278058,4.934874999499671
333,148.8892293123552,5.944786380028193
334,146.34174569752054,2.3889511727660304
335,146.46180878943153,7.763791225927376
336,146.31990968507776,4.258265058499912
337,147.02888338764726,1.2351466620688494
338,149.43468178223188,4.0158232015028235
339,149.97182409749402,8.078228780138257
340,144.45437528947977,9.156179811721145
341,147.82272563353806,6.476315077645944
342,144.58064506366443,7.298279037784008
343,145.45532995943748,6.179672960915569
344,147.58176993231078,7.1632122964607134
345,148.73684369036457,5.853057403420903
346,145.13078832823683,4.2472013610062405
347,145.9379125524539,3.898871331972628
348,143.32637881494878,6.110027964017298
349,147.89173783240696,3.4882033953477216
350,148.77148527974262,6.419691054906863
351,145.31932118398012,2.2525704330376257
352,147.29198830558755,2.1947777045973305
353,147.86220196190942,5.9343929444149275
354,146.42852174945597,8.01953504588159
355,148.1230349085534,3.8052870015553566
356,146.0087115333967,5.9758453626335974
357,148.34106086142629,5.546417415026102
358,145.36246597780794,7.222116683248961
359,146.40705347762884,1.8061633359772906
360,145.9577316883354,5.518504273984965
361,148.01495573481836,1.4793487579996039
362,146.69588345451604,3.5638948610687775
363,148.6574824728555,2.553570304587441
364,147.47733520257356,3.0189568935956084
365,145.8236141453501,4.037108654804786
366,148.39266697697144,3.546619170871193
367,145.3840187004935,2.4988160908284103
368,149.36222294151122,7.99948447925399
369,144.37065114439912,5.801343998581012
370,149.15081908988492,1.7758753999750416
371,146.02806068334917,3.488623495134946
372,146.51862951293714,4.343297509130022
373,149.32468534673163,5.321728134175327
374,145.56564618543126,4.171346527868864
375,149.61684326791143,4.523808093887048
376,145.6121174568453,4.008769377818827
377,145.78960951347122,6.281132551166708
378,147.00805278442706,7.6674117751418125
379,146.79387475105224,1.6238844552167997
380,148.39606137749843,2.83797339393621
381,144.25186774213935,7.933574682309393
382,144.9119077035242,5.696717541145123
383,146.45702924126488,5.102069182748269
384,144.88359460345,6.453894820562034
385,145.17736314027323,5.8549508002554465
386,145.55192661155638,6.240636396469562
387,144.34791067998702,8.27570559410072
388,144.57181216340518,3.5906310926089393
389,144.73399713468615,3.200102148113494
390,142.3775514442245,5.986408539287121
391,144.11860557366654,4.806219643130144
392,144.36611147397477,2.7890731915657403
393,141.61658621451548,5.392226329287048
394,139.3275759857751,4.988017369177493
395,141.54278919632418,1.6408816763737257
396,144.03086410208005,2.453220909735829
397,140.67983736870423,2.5832006112593735
398,144.06036012280765,7.95352068536134
399,140.89105747817274,2.663291959437301
400,144.3074206098212,7.143502554943975
401,150.10108757511733,7.14164127351476
402,149.21740523738308,1.760454925639086
403,152.69427490388537,2.977100832819557
404,153.47515861656396,7.262791157923001
405,152.549158246719,4.154937086218918
406,149.0175113857728,4.701753227868662
407,147.36768202457736,3.3852701081814507
408,150.3574056441325,7.87915190620727
409,151.71861624114686,4.73863245818934
410,147.5464178445902,5.582271189397061
411,146.6928763591946,7.364071261654898
412,146.43033330775287,0.8769037566144666
413,147.61909583598728,5.003425135208563
414,145.28271315037182,6.233093101089472
415,142.70995620719415,6.248999903231105
416,148.73586153950646,3.734188048451324
417,144.31578219379386,4.9186873288284945
418,146.92325914041808,2.909814853230455
419,148.05017431390817,7.023206420932919
420,146.59327917690916,5.428626697314999
421,147.79828616005287,7.081236545154025
422,149.06339256376,5.404527420820111
423,146.60718307221632,5.749519491395354
424,146.82630163584477,6.122445667048864
425,147.47628885620412,6.104584472200631
426,146.98595795578302,7.219970470980063
427,147.77444930474547,4.242683769286179
428,145.71649213191736,1.7531004686305907
429,148.40303537975225,10.853854679749258
430,146.0330997797842,4.700869902790379
431,147.17949637475067,2.1452245583938927
432,147.5724023869911,7.2711654192579385
433,146.38221990598646,6.168271359478174
434,144.63023901556446,5.709887882259567
435,144.9786542898127,3.8434305123496255
436,147.99342856680337,4.546623526615708
437,147.31624574443128,3.1542457156954193
438,149.27080792791728,6.47621000967447
439,147.670590721568,5.374652562258325
440,147.8340046579592,3.527778195548903
441,148.01664541300767,3.773772258908756
442,145.8387134873683,3.6358431791454597
443,146.90479945241742,4.1688460612221485
444,146.82596437423516,5.160317990500279
445,146.83576970053764,4.877436903169987
446,146.78285954451556,4.143303592927221
447,148.685247978634,3.356505172704076
448,148.08923456339528,2.589518838717924
449,148.9776508150861,2.205320934003295
450,145.8727311816636,3.1863881797526177
451,144.11171163141148,2.8523941178278918
452,147.0281265468591,4.85480759531658
453,147.3087420512163,7.15179267935059
454,149.42958695893643,6.4652899926859675
455,147.08708172725986,4.399788195393021
456,147.99655337806897,3.205553903077836
457,148.48874851688797,5.699057411062357
458,147.20589345393677,5.593298859308568
459,148.4547264850037,5.548475869593884
460,145.00208679749304,4.579014949122182
461,146.9239867898904,7.713955007785651
462,147.44446088321794,3.9597799695297526
463,147.87610529113465,6.757095125378478
464,148.98006436368925,4.12977619654738
465,143.7397632642905,7.209274729136007
466,147.93494721480852,5.830812548528273
467,145.6917281313271,7.83217687302025
468,148.99746944984403,2.887191374904903
469,147.22153266139998,3.9334059331785807
470,147.06903583360014,6.665796250572532
471,145.96475835233147,5.7869785066856885
472,147.2745997909937,7.406231614718533
473,147.64526646201614,2.885465787349508
474,150.1461539236143,4.463299908266003
475,147.5138389028982,5.170439640205384
476,146.01660018341894,6.283719359743673
477,146.488295894829,4.475552463741907
478,147.33454559003408,10.82857418890783
479,148.1949388076142,4.394097673875845
480,147.68944395970934,4.691979372542993
481,145.2752731477138,5.947431430587883
482,145.16839738296667,4.7749478513861385
483,146.35003002420373,6.702867141108458
484,144.55590045009288,3.50088241138201
485,145.72825710112696,2.5790201511706683
486,145.5697058373532,6.212256255768297
487,144.76503140564392,6.194833440061519
488,146.6016921427536,0.1
489,146.07313028827346,4.047584607458548
490,144.33632333378196,8.421891698802282
491,145.34744477149036,6.659515488049514
492,147.39023536326692,6.447171834819176
493,142.70061861213324,2.9587892848266617
494,141.00695277509513,5.927730652206334
495,141.7878161356075,4.988146949977911
496,141.29474844470286,4.7261967974834445
497,144.8555998365886,4.477664148261
498,140.76674141212243,5.474085902634122
499,144.20072912666222,6.883399353480744
500,142.30696024937907,3.333498466144063
501,149.61521762229714,6.813131606097773
502,148.83613673879577,5.913082262322739
503,152.90854652389083,6.096240553591458
504,152.2553213954112,3.261010231696419
505,151.39293439860836,5.391986423328951
506,149.60476916819516,8.244828573329317
507,149.27371078799322,4.834867336850001
508,151.612243573128,3.392546594302125
509,148.4965471858695,10.05411881094879
510,149.30707033397138,6.251698383396121
511,151.27933945751775,7.548186816810848
512,147.48204818077596,7.747430437386546
513,147.82824334913596,6.165181297864072
514,149.33987468642098,7.032699116322399
515,147.99649341730466,6.814988425546456
516,146.03621164113602,4.69873959843582
517,147.995790202365,1.9702761154807216
518,147.62895712383718,8.263126868801757
519,149.69311627008778,6.4982661838469555
520,146.13248617248834,4.730334079561189
521,146.17666467407167,3.1697179617707953
522,148.34133617962885,4.099535412541166
523,146.26853871426604,3.2679701628796964
524,148.67493250982736,5.07834023406531
525,146.68020095203522,7.214751577416786
526,146.46864109380513,6.684478771840888
527,145.6072758598334,5.650105822922451
528,147.54084700316102,2.9176170650902664
529,145.6786006520469,8.053198503151776
530,144.80100235050534,1.4741647341519593
531,145.25483276969786,5.465243276110147
532,145.84460434489952,2.6958578643890267
533,147.7149979531502,5.290523387730354
534,146.99269032249745,3.893270247088732
535,147.24362517551825,7.675890503092419
536,146.7388282174035,5.867975436801302
537,150.36597988424447,3.9542183486548677
538,147.1845151318454,4.320139243565364
539,146.66226559795734,5.316315365842862
540,145.12119007849856,4.127767331784735
541,146.5634238970091,5.973411985458655
542,147.1470883096411,5.921647632343448
543,150.3905633180445,6.579357771761201
544,147.43556595886645,7.755555653876698
545,145.25963608900386,5.500034399465521
546,146.5180942286624,5.252781212798026
547,146.6606057375887,1.5141648114058928
548,145.50945055828524,6.047936426377172
549,148.20349612553753,3.087223107765368
550,148.86331534763272,6.178192923347084
551,147.219878002155,5.532924156497792
552,143.56049384436116,8.170916344200101
553,148.8689757366015,7.022374749250885
554,147.82589970240858,6.887536938834038
555,147.254460828972,9.314174103572064
556,148.02667328019928,6.392220395612704
557,148.24742729729886,10.279467467030853
558,145.07588021546178,14.441871124743528
559,148.16547249217498,16.643381741763097
560,145.85553212225315,23.54874005722801
561,147.6038767524985,22.42212476528231
562,149.1851381869626,25.959535594412788
563,148.20184642864288,31.311560483550068
564,144.02334166996735,33.38850177394089
565,144.63818904834568,32.80309262148104
566,147.50014823044816,41.70051670541435
567,146.36907256452324,44.60805698865514
568,147.54402438346796,42.93143018219974
569,146.4179068026351,47.7957712873536
570,146.72201440208227,46.04806297483353
571,147.7596642988579,47.44441782166308
572,146.73959968521234,52.18385372037349
573,145.6980080921874,53.790399671648096
574,148.52957873133616,55.21069436627112
575,145.37348180716884,52.763165109550364
576,147.72169803654546,51.41383800287748
577,146.44050048512702,50.33704206008234
578,146.43809089630568,52.405243108113716
579,145.04722299325786,50.440795646249775
580,145.89047119940983,45.77315620898926
581,144.16627169043434,45.9876795191588
582,145.7478974022272,39.568394316074034
583,144.50855396997443,44.144683485529804
584,148.24621836229582,41.770909477878
585,144.58615513105323,38.082157732955864
586,144.4616565062334,32.318535628601374
587,143.55512331478707,31.446467368390323
588,143.5250236856313,25.695928040883278
589,144.32334591677886,23.301754971165067
590,141.4708047868014,18.275722037226704
591,145.3069175669648,17.015595530144985
592,145.80022716052412,16.820578779131957
593,147.66011136929106,11.206542414056855
594,141.18661186048865,8.111511569793686
595,143.4102499938248,5.985469084316933
596,140.06005150863038,4.297566634275884
597,141.9325772895129,7.398958231498634
598,142.42493789139115,4.801691966418836
599,141.16853457566037,6.0353646229409
600,142.23205647580457,3.176583696345586
601,150.97416198569977,3.134633835063276
602,151.8637250154318,10.651188180398211
603,150.63869203443934,5.051772222974767
604,148.79196834001252,6.807740768152079
605,149.42668799520038,2.9850875341957623
606,152.01169224720863,4.1206584445650005
607,149.71700267162728,4.440526690811314
608,151.32616581513636,4.690770387208908
609,149.8315984549133,5.908400477283979
610,149.34665791573886,7.1467187301958095
611,150.22285231414494,5.258964326840749
612,146.27201481288736,8.531996265505391
613,145.54965227672116,6.75455757446212
614,148.204993433808,2.978392083417461
615,147.59151170402376,3.426905923148067
616,145.97142268114715,4.887443642206611
617,142.52724509285844,4.244816966942826
618,146.34070643806936,0.8297843120355886
619,142.86099667966704,8.280289931814975
620,144.10173110691275,8.309027985965793
621,147.37601069672127,9.054808731803156
622,145.97105449362655,3.644496520512048
623,147.98600471446292,5.078840297402004
624,147.06750408830032,4.93108179758302
625,145.54433107447358,2.354662023861288
626,147.61107175773662,4.731276546609427
627,144.33272176633454,4.430214060192019
628,146.0374047845276,3.198930573922979
629,145.6380414804469,5.759953335322177
630,147.0056494491866,0.9131171191129308
631,146.93044220101126,3.496791398959747
632,144.44730198074913,5.928600979335142
633,149.4547518299629,3.599185010357206
634,147.8145656337102,6.759903122331732
635,144.66004401448913,4.6955499750265925
636,147.46332077220794,5.836059461865184
637,145.70469917843548,1.3335352691865978
638,146.01716835798072,4.655512255146088
639,145.43299794461515,4.111999342534016
640,145.87741326829038,3.619655318137571
641,143.80757691996135,5.699853070575494
642,148.06928751356384,5.544849569115032
643,146.4163574475995,4.604154999496542
644,145.6798903187876,7.118215320766158
645,146.4636727198721,2.998380577242151
646,147.96546237206698,4.497399520854208
647,146.80252298344882,2.9259034695544544
648,148.6119632990233,3.5828647426617763
649,149.98978511508813,3.7420699450000106
650,148.38537337455398,6.555004893192222
651,145.8744692124347,7.480586535849143
652,149.47568694356008,5.386080422661458
653,148.59503826771774,8.889296902513859
654,146.8200406220671,2.3871253418923057
655,149.8891132836674,4.8429065078293
656,146.06919100795417,6.3964873576149195
657,144.64358463477984,4.906057801653629
658,145.6693618057489,9.709378979346504
659,147.19227673946486,1.8294320946417684
660,148.79140868285992,3.777308531448162
661,148.88381357982422,3.689019748771239
662,148.1443664852581,5.430983588198954
663,148.11815868419458,5.001057313214561
664,147.68713273478855,6.759898572996766
665,146.78950935365162,5.957109601561835
666,144.802518353705,6.683962031388344
667,147.85490842969477,4.825242450384899
668,146.4107446265372,2.2705498093067353
669,147.43584877086158,0.1
670,146.72380150053067,6.21931090946639
671,147.1976690086658,6.523506942540497
672,148.48333497324535,5.000350966814888
673,147.6018202263489,6.906237168136141
674,148.392432219018,2.677552233268661
675,148.09433439691705,5.583378544972737
676,147.69088255610612,6.914110626960326
677,147.38086615548096,3.5099354953538633
678,147.6089540577996,5.501597225232223
679,148.36621008765252,3.814016480795961
680,147.97679679779773,5.956296936887252
681,145.66890663983202,4.156713601323002
682,147.46932789230874,7.429578476024941
683,144.47277587207094,6.845346842911244
684,142.8157339962632,7.880089790430464
685,145.01859950193673,3.7250109909309073
686,143.85991288588454,5.956321673092687
687,145.46295964157952,4.868755336203161
688,143.9576853131785,5.451395745977805
689,146.31191313451183,5.784638769599349
690,143.1473664010149,7.790596350481537
691,147.05569507963253,4.147826516790784
692,145.47842682087705,8.584871920383907
693,144.79136510766992,4.724159936319812
694,144.4103339367363,7.71674296379933
695,142.61394974326168,2.0994500069026647
696,142.99657374672728,5.842776519399143
697,143.6553203106408,7.276492213751872
698,144.35239325674291,5.192197221350683
699,142.1459754701138,2.3748317051601
700,144.05093234126744,6.512658109869874
701,148.237087865103,6.395718450650665
702,150.2855229748456,5.528155252186645
703,149.4205695322809,0.1
704,151.34751906056954,9.997086391309843
705,152.85609137544807,4.988920311532493
706,151.12534113499254,8.511868500013566
707,149.58656442209238,3.5918864988400316
708,149.52371531048126,3.8127035830214098
709,150.53426147929298,7.406965151986174
710,148.92437107048212,6.373384984092888
711,150.3942087833329,6.0916572785185785
712,146.7280393741981,6.178014140284825
713,147.75531029199888,1.9713532832531828
714,148.74608305669648,4.6566197510650404
715,146.60763740906378,5.906651544353341
716,148.86886129986783,7.127432258806272
717,143.95490228646366,4.7364378031984975
718,146.95262975480085,3.7887828350208865
719,146.07930437301232,4.599542734770135
720,146.41906837081513,0.1
721,146.1766777804309,1.8328125891854006
722,146.95396639115134,6.609196681476677
723,148.766017551243,4.350276801573399
724,147.09922087556555,6.288793380187564
725,142.36618655361744,2.475011302585169
726,145.67429278915142,5.729731335393348
727,144.82465760943543,3.5925802901957544
728,146.74313225965977,5.925179269123809
729,143.9463154378884,7.434279076903833
730,146.55612683362514,4.361000511996893
731,147.73311881875884,7.825040012256835
732,144.8872167109043,2.512530665623997
733,148.88011044453364,6.1026210222949535
734,145.94415122219644,4.610706596689687
735,143.8928859330849,6.604708738549938
736,145.55519297839922,6.08719163225876
737,143.71118737065157,6.46932701946487
738,145.56146254822585,9.925157491330873
739,146.05289843880044,8.289659440433635
740,147.0228924771533,1.8025285376682727
741,144.47502992679213,5.812167901448318
742,145.2286472991698,2.954461561543304
743,149.05173944902586,3.566176570517348
744,147.22839534117108,3.8456640983483608
745,148.32726323682908,6.299058979140838
746,142.49687744971146,6.648449064226964
747,145.1814931321476,5.958573429585969
748,147.18406569935078,5.401852635508512
749,147.63592894206204,7.266697939832046
750,149.00377841674222,7.203765792188426
751,142.48483719732818,6.651054601676044
752,145.5764525165183,3.1013483579888925
753,145.87836461589671,7.751649254426196
754,147.66233079888326,5.625967172632095
755,147.4566457125299,5.10016817775923
756,147.97661557898846,4.7119430701501095
757,148.04548757096654,6.632158355985009
758,147.6765757927989,2.296851347496348
759,145.62198795196647,11.528976146502604
760,148.98514496612893,7.356456835818717
761,147.8750077491026,4.97871097350549
762,148.59404759914307,4.42845961578538
763,145.62921328997214,2.763013641090136
764,146.21112003239313,1.8743982472885077
765,145.3639236755993,3.828771636980989
766,146.65922557761013,2.3468244910375264
767,148.71701434480042,2.1525553894996454
768,146.84609302719974,3.825183140355894
769,149.09672232423233,7.795221540374602
770,143.97448901364623,4.68477997660907
