time,LB,UC
78,147.75013443581756,5.017029042345712
79,145.54281977495975,5.094731702412745
80,147.53529766841706,4.821613262925955
81,146.8900315906932,4.931093912285207
82,144.83939439612135,4.670066243396721
83,143.73074428316977,5.606400503133548
84,142.41942387849946,6.1973389161217245
85,146.5062616404979,5.1269815668637895
86,146.63658560366906,5.755214847384091
87,140.969835434109,5.514061820278277
88,142.38521835787162,5.73119600726345
89,143.70263843656,6.460335324216883
90,145.09167525697669,7.762554240219587
91,144.5214226902565,8.627348276904163
92,145.7731035839189,8.992094026795655
93,144.88899683902898,8.201597324145478
94,143.1317919377629,8.548495483379968
95,145.33390182803114,8.90773223968889
96,140.72286474757323,9.278201703591195
97,144.083978750923,9.65874062230292
98,142.83802165363127,11.483580196887205
99,139.99402737057045,14.921590019710383
100,142.49588739403006,15.497675843765496
101,149.8795447891714,7.0
102,152.03674840627585,9.071058054948734
103,148.6839564353274,9.649886090034945
104,149.70873631770226,9.030424596891631
105,153.04003426294395,12.096047971027572
106,152.44886998083072,11.412665865906146
107,149.8824474814655,14.825975630316886
108,150.57102065428134,17.772041747310055
109,146.74761041853108,17.043653201777243
110,149.73461532589945,18.595426176035577
111,148.343664769633,22.72659998862158
112,147.875835685764,20.98242121031761
113,146.39354511599728,23.555770974440282
114,148.38612155319242,22.482428805342824
115,148.8242414488292,26.094708653222423
116,148.38104122669745,29.84926418528328
117,146.61644423736314,30.664839437796747
118,147.36956229048738,31.437335969178687
119,143.01081000162918,31.091264495532744
120,147.18290320636103,32.83973678808065
121,148.4576510005959,34.57880171591687
122,146.7776734036262,34.031360818468514
123,148.31842522275466,35.69244206936859
124,146.97317807898034,34.99002942489843
125,146.98897824887098,28.300795010546626
126,142.40480883535906,32.127272727272725
127,147.6989277148535,29.959344311638958
128,146.16226031422622,33.72809393744308
129,144.90158514690424,36.25385344822562
130,147.53600763995834,32.67010638572977
131,147.281669141648,32.647862937527364
132,145.2682989557605,31.35545489935384
133,147.72721738899082,34.81158674286145
134,146.03762430460856,33.388618891403574
135,145.26885381044252,31.918098093080616
136,146.81054332400444,32.74691205356224
137,145.84705551807454,31.175094408717058
138,149.03938865395958,30.712603635870103
139,148.78354902380335,33.546160327425355
140,148.0945083862762,38.38829335069472
141,145.50606116554718,41.86235084550378
142,148.1381444149075,31.441541843538424
143,146.6588621362539,34.70997172868313
144,146.03849358339534,35.71174426582114
145,147.8126013411994,32.69110816988694
146,143.4717059685792,33.46338226745331
147,145.80031138186192,25.99074180795654
148,146.57347150029466,23.266623373167853
149,147.17043099355655,22.30658001825784
150,147.57490243252502,24.481184915355765
151,143.24614434948734,23.32828282828283
152,143.13706144592828,19.298629072301278
153,147.4803490185402,16.23845012831649
154,149.9714965025348,14.678906221148868
155,146.51242106889217,12.595269966087827
156,147.4105357842143,11.229317634306293
157,148.16800506540454,9.422420445498854
158,144.74031800143615,8.747326133114894
159,146.74805941712071,8.084382349947965
160,146.6778254902013,7.023698514231183
161,147.16103193065487,6.051549931066437
162,151.3487171991164,5.511995594035451
163,147.05223864673712,4.68250942052523
164,147.09728988038458,4.22093743348168
165,147.08377329590124,3.532928797914563
166,149.52165158824465,3.152764054664689
167,146.51990962888516,2.8012234488955063
168,145.4954415307535,2.303218010196002
169,143.89911494314575,1.7224718896865145
170,148.05314883243042,1.8001582794851163
171,145.85148803112799,1.5983633855029946
172,143.53076570161932,1.4317580430058197
173,147.5765298929556,1.501969099458697
174,145.59573551814393,1.395503351251428
175,148.3609753697827,1.2449562493538051
176,149.29914536982864,1.1424242424242423
177,148.9324277353504,1.2593488071498031
178,148.22872381439728,1.332759789722294
179,147.8213103651977,1.4510251183074652
180,148.45598614590676,1.499134892088448
181,146.93961360377676,1.6929411006215123
182,145.39334723363777,1.7803763203698941
183,142.78592716972324,2.376017293666642
184,144.35142071598105,2.9137095309708485
185,144.0816940442935,2.6629812527162513
186,145.08462757514621,3.28458694196774
187,144.37903527467677,3.4369421259291526
188,143.1821003814932,3.877009198160945
189,142.10053047806645,4.713532257265765
190,144.39322579419235,6.071807646554676
191,143.0289585386173,7.19335180485255
192,146.11240945918942,7.949383277461941
193,143.83203195476003,7.649553575286921
194,144.09446901579645,8.373508776998866
195,143.3480920225578,9.125225822128286
196,141.0120199805679,9.902216459342819
197,143.1595977879559,10.701863369878538
198,143.4624650722625,13.167348372289146
199,140.7570893991263,17.654385625156447
200,143.07892381110426,18.86977064847236
201,149.4606555018297,8.400000000000002
202,147.90051466553052,11.144042716119895
203,150.65000852004945,12.101553397811417
204,150.02611649643381,11.531523846733371
205,152.124055669144,15.695102678400652
206,149.44735600561074,15.019664605281088
207,150.61640454627866,19.758963819821997
208,149.85858377077412,23.952347109478843
209,149.66405113708532,23.20159147567315
210,150.20163323585132,25.541162947552586
211,149.86369641024538,31.465500586338024
212,148.06888032877256,29.258418986772753
213,145.84842507723215,33.05626564862579
214,146.80776870192423,31.729139222190195
215,144.41103902656266,37.01264651407038
216,144.79940354119572,42.52660337570314
217,146.383706697329,43.85945906591841
218,145.20148628605975,45.11764497283904
219,144.37469471256284,44.752131186196166
220,146.0952534428779,47.38685689731961
221,145.6197345644005,49.999889304222236
222,146.30964468053853,49.29072238837573
223,145.31851792588358,51.76319588320185
224,149.29354344638412,50.79079847790477
225,143.54371187714153,41.10319620009901
226,147.6043509426555,46.66909090909092
227,147.2724077215793,43.512021722665786
228,145.6496718422517,48.9589991885377
229,147.96783706740186,52.57738638096482
230,145.9664406068721,47.31909349284069
231,145.65785949775514,47.20781090989593
232,145.51474552605205,45.24507805450289
233,150.0359506714829,50.10708705462989
234,147.69432480637258,47.918050522877316
235,144.65468698746324,45.651976088612464
236,145.55950630015175,46.65491691977724
237,148.17492607370178,44.21864849026108
238,149.06451592824564,43.3442705445991
239,145.22321513044784,47.07597083016355
240,145.56438467034528,53.52960746443651
241,148.6011592817956,57.95938793018635
242,147.44266754406937,43.185541215668636
243,143.5305905959756,47.25081968325279
244,146.08259645543018,48.13065975772636
245,146.2603618706741,43.568291198174414
246,148.93401887610352,44.03955956661605
247,146.36000792039923,33.724019807192015
248,148.25559063699708,29.710632028642458
249,146.92599454420923,27.973829607404504
250,147.15412662873084,30.075804695034172
251,145.08136087756742,27.993939393939407
252,146.12369026452328,22.541866149564637
253,148.0078519291871,18.385030727465754
254,144.7565216004168,16.026602433156352
255,148.197639626216,13.177255820006783
256,146.63108463345097,11.167854269834613
257,146.43170952666628,8.817043923713172
258,146.30301238458767,7.598395600429456
259,147.90770929817023,6.400808194455262
260,147.25988164804443,4.939393922983883
261,144.54813757350294,3.6368279613232404
262,147.97963012503146,2.658502800705218
263,146.37007224657395,1.6112991571932282
264,147.80714257578495,0.7708370059137003
265,144.99563912874544,-0.02305809708277189
266,144.42439522548676,-0.7197207564263235
267,146.9465730835809,-1.3667682441366786
268,144.98051914747236,-1.82055006178821
269,146.91964909199055,-1.9625302060248568
270,143.9235681320357,-2.762553931720749
271,144.36954590756716,-3.147348582973261
272,146.7326103956826,-3.4711480116518647
273,149.06636549705175,-4.305677803362502
274,146.7688368906701,-4.530622473992473
275,147.66594931185492,-4.365981558359131
276,147.68786073891988,-4.112727272727273
277,146.8363302021687,-4.416455333600277
278,146.22265444504407,-4.32692006818506
279,145.51577940257633,-4.159637269681203
280,146.5654390766176,-3.6344961533766584
281,146.82038077828184,-3.3335822269361817
282,143.46113012379215,-2.732196196207337
283,145.41765159202546,-2.7071592499003776
284,144.54092511058576,-2.303105499852551
285,146.02567727487548,-1.299317343776681
286,142.90019243346723,-0.7498136103535596
287,144.61663065955563,-0.022431628187449787
288,145.98699757405828,0.7080280646910919
289,147.0645146745835,1.6219744311125113
290,145.32778555641138,2.928506991401844
291,146.39447537292062,4.323021916289872
292,145.62187581588077,5.5903788257151765
293,144.90529897150952,6.056532594470393
294,143.05219474116754,7.273677839727328
295,142.79270577308034,8.538943613574551
296,141.169937973182,9.848016947035969
297,142.0237802494222,11.196361154254113
298,143.95204293247141,14.376265798163137
299,141.8334444492964,19.98814047080989
300,143.14952238751437,22.04093579068543
301,151.45848954867412,9.8
302,149.49947803829994,13.303285060684859
303,150.83846790506948,14.727117402177711
304,149.752984322558,14.264294540062922
305,152.88676935189707,19.68743909016292
306,150.40876824227888,19.0681518667206
307,152.8888959588131,25.347883030474357
308,151.5301285168611,31.007951475883218
309,145.8437112064481,30.275932294082537
310,149.90574648528917,33.562450231172875
311,149.65079764896728,41.60226138405183
312,148.70977514079848,38.89425460802509
313,146.13863886293777,44.15320714924376
314,148.58842869231287,42.55925785763049
315,146.88712540571717,49.83024975165284
316,147.09589200396104,57.439771350577395
317,146.6492400373674,59.40796260756083
318,145.77364463523097,61.26223457977423
319,146.05740044168073,60.89386914071186
320,142.09961367561192,64.59370125709948
321,147.57656718620615,68.25608597423494
322,147.09758196978456,67.36778042702078
323,147.25872317163336,70.81137149702163
324,148.91929866859218,69.5258219202533
325,146.72165415265144,56.28634478546574
326,147.87120425020467,63.91636363636365
327,146.61490749266721,59.584968649925614
328,144.01239651742915,67.01833326083434
329,146.48553152532986,71.92517339473538
330,146.05624520193834,64.67306920993995
331,147.07985425256155,64.44455067721884
332,146.00674325195905,61.674211934744704
333,146.25033250572068,68.18031502079704
334,147.34462782954185,65.06471810541538
335,146.4333668765512,61.83594020978289
336,144.98735034609393,63.01579593782643
337,149.2797495193411,59.53171430507198
338,145.15327316975305,58.13898618051308
339,145.2253417412787,62.879307478652784
340,148.44779718984293,71.1588067260459
341,146.5954960111858,76.63128065339619
342,147.56427524152753,56.748104255606336
343,147.14706597127537,61.65795217410011
344,148.03860701613883,62.30843079587856
345,149.11723558609978,55.89179469123189
346,146.84271186628,55.91023714766947
347,145.89694501621452,42.30234101897554
348,145.32438430418395,36.7515353443974
349,147.67639389202654,34.04305705838286
350,148.09802097351624,35.90321874024833
351,145.0838735231014,32.65959595959597
352,145.9399907010476,25.579606981095704
353,147.4042274541435,20.16457485111034
354,149.66376111352895,16.844936967756407
355,146.91225283413897,13.11355229415953
356,148.23888348333787,10.337281941585283
357,148.1076484354279,7.381713864965661
358,146.705410217338,5.48333314797454
359,148.01113611810771,3.6170838304684563
360,148.84202658424604,1.6920745670387343
361,148.89095311863034,0.013762006261213185
362,145.73611508326692,-1.5136206300041226
363,145.83091737363029,-2.7958151552844592
364,147.53124388044162,-4.110692726409053
365,147.80018695158205,-4.999902543606854
366,146.36148418533847,-6.093218108191987
367,147.56369853064018,-7.110838731439295
368,145.48461153936915,-7.472455358446897
369,148.4339875507226,-6.9906977929524565
370,147.36336276710117,-8.966180765294245
371,145.19912752739168,-9.581522099975137
372,145.8253927961648,-10.103806620729166
373,148.54229301126813,-12.149338280421347
374,145.87527278523993,-12.525157131067774
375,147.6559733263202,-11.9302290519333
376,146.30721393417286,-11.195757575757579
377,146.35777151225076,-12.068150775077035
378,147.0687814388733,-11.962010531376354
379,145.83306258721225,-11.737255461553255
380,147.6802333231526,-10.579279873469364
381,145.04948040021912,-10.148476070387876
382,143.33573714327213,-8.867651306334972
383,144.97778247513523,-9.64312912756752
384,142.76183752242508,-9.453106176348474
385,147.03666867948695,-6.7599142226150075
386,145.56728672625508,-6.347986809579812
387,143.55611122899793,-4.864059442071531
388,146.5890511614719,-3.775747393146108
389,148.66612445759367,-2.814338154242881
390,145.0681725838801,-1.6673477252389164
391,145.08367003416961,0.016358611216132957
392,145.1925897155078,1.9150806715553566
393,145.0588834740977,3.422534381695893
394,142.42265259790204,5.249002671565349
395,143.01238432747294,7.148885614027682
396,141.4233056394809,9.115603166670649
397,145.43506022854498,11.14223397542964
398,140.9819846165468,15.110332474509184
399,142.30773548953587,21.92285455667072
400,142.85208132772618,25.01117127040469
401,151.1129565176991,11.200000000000001
402,150.18107279708354,15.548785088643628
403,155.0813841321479,17.526578103133833
404,150.95575707328797,17.22873667688027
405,150.75796487591782,24.073057206314378
406,147.09354706662901,23.558127650224687
407,150.79299722042163,31.592733262273953
408,148.15809181709167,38.93885484652319
409,145.87281004748147,38.266675657005415
410,148.75462571732132,42.65928802689647
411,149.73943645711924,53.136882381763
412,148.49420046911084,49.88992807407463
413,147.64381515228484,56.84659547629423
414,148.8066962104013,54.972784711663714
415,149.17869774570397,64.5475183659698
416,144.36099775162515,74.58876810990606
417,148.02156748658956,77.31035006272404
418,145.98267456255073,79.87110478998429
419,145.14670833648597,79.51647835907983
420,146.0023419257941,84.4602698674203
421,146.50320560714286,89.34739172595496
422,149.1109612706491,88.26253493440366
423,147.477303834812,92.83696891082792
424,148.52627263268496,91.19509975194406
425,147.7763008543634,73.85024076664679
426,147.5097272487669,83.86909090909091
427,146.26716297833596,78.17818509341846
428,145.4433188399966,87.90609615433296
429,144.66137668699898,94.29721448953727
430,144.57345446713884,84.7320335370275
431,147.49506652479238,84.35808223949613
432,146.28992111431958,80.64285654007928
433,146.63507022787988,89.0312706413629
434,146.62690671945714,84.82862163901778
435,148.0032452853082,80.46999045659189
436,144.91455182939904,81.82954910770981
437,147.06615323389474,77.11429185314974
438,147.03323853997537,75.09675054361203
439,147.94168414141745,80.95617027289303
440,148.61617376293486,91.27589113552291
441,144.2607308869775,97.8780290151333
442,146.32569230239443,72.12923096335155
443,145.6048574602182,77.93136920122511
444,145.88653978510277,78.24505738027776
445,144.87203885499898,69.6616186490594
446,145.158357530552,69.07541501061357
447,143.36202278676546,51.725705443307106
448,145.9984530389069,44.38933332043269
449,149.5341329795154,40.51426237119291
450,150.12782152309265,41.963427050998234
451,148.93702039688353,37.32525252525253
452,148.0124504587943,28.411851566894462
453,146.848158779648,21.57708249925025
454,147.5741035850477,17.133909824949033
455,146.79993604475737,12.40415938854607
456,146.13861650140905,8.737600649558306
457,151.0461903645345,5.116430269256336
458,148.26734732277916,2.4021387757501556
459,146.79234617194388,-0.26679074201244635
460,147.44225872289528,-2.718259553604258
461,147.05701681039446,-4.817647934119639
462,145.0465082161845,-7.004374698092573
463,146.82544846253487,-8.538833516907827
464,145.64918671828744,-10.423651763486575
465,146.33928631786284,-11.397604541657685
466,147.01305060976702,-12.967728000632299
467,143.56529394534198,-14.430988013012335
468,143.66173650920493,-14.652497879780046
469,145.06541460984914,-13.362030871096273
470,146.27739042237874,-16.810722221235366
471,144.18895981818395,-17.704157165502625
472,147.90414773422023,-18.46621778422608
473,148.5118762858755,-22.029012331717833
474,146.71278541865902,-22.588100619974465
475,146.51313342108804,-21.447786231368696
476,145.31237935188213,-20.10666666666667
477,148.69935260281403,-21.69573751728047
478,147.14586832027152,-21.57251159985158
479,145.89952220863125,-21.281829457308696
480,145.3810470360829,-19.33521626818966
481,144.18336040563648,-18.75174042973356
482,145.9415877006432,-16.625989010013004
483,144.76518661638465,-18.43189233933477
484,144.53888690589923,-18.536292498516918
485,144.87725830698932,-13.718809383798726
486,145.52470866269329,-13.50993265571101
487,144.97690961502653,-11.087941315723084
488,144.49657872394317,-9.574317175350656
489,145.46843537231325,-8.595405498800407
490,144.93864825739,-7.7157565033675946
491,143.87935410642342,-5.7266381103686665
492,144.00433443872944,-3.0765111850175106
493,147.00004433489667,-0.25244106303657565
494,142.75403696507433,2.2994832725129353
495,144.99197889594822,4.955051823487684
496,139.9515122302059,7.704975118246855
497,142.69516618928685,10.539481833405125
498,145.17960313834266,15.369548401327283
499,142.92414201199853,23.458527882738935
500,143.99886867500754,27.780477087630153
501,153.86992824534198,12.6
502,150.47490311258204,17.8805427999962
503,149.50571447920828,20.499935500679783
504,152.85930081400195,20.424850257185426
505,153.3109000432233,28.851957026855025
506,154.24604340678638,28.48959195579334
507,147.4128237790785,38.4935145152208
508,152.49239781226504,47.74505722139875
509,149.75705003075308,47.17382156444178
510,145.55303057796237,52.83167633472335
511,150.05224714840116,66.06936357947156
512,147.35337052947628,62.24543938492138
513,147.54250888747646,71.13643062977717
514,144.68499103843695,68.96971978428988
515,147.56817943584548,81.16445235702122
516,145.51170293557846,93.9735936536891
517,146.39891326490613,97.56662143140801
518,146.04319495138083,100.94425560346922
519,146.7453480160832,100.6199588413001
520,145.80272985439274,106.98656272828204
521,145.31141650819953,113.27380655938231
522,146.1241280850577,111.97498591052437
523,146.61650527426548,117.83998812462072
524,148.8229885960973,115.79863197297702
525,144.7942269024496,93.79488414364222
526,145.46710916359783,106.52727272727272
527,145.08648375719133,99.2916710531443
528,145.28104126801415,111.62228786903358
529,147.55085615418693,119.69350966537054
530,148.61678224176592,107.49598647410339
531,145.9944490165748,106.94840559672775
532,145.03287017322108,102.1510118705066
533,145.64096865201228,112.65995391632745
534,147.68508301026355,107.20976112368453
535,143.12659207207298,101.55412682903943
536,146.24472832109606,103.09617642942736
537,147.52855947689036,96.96638113449437
538,147.88838801816902,94.21756363389599
539,147.80564370579546,101.30655921288435
540,145.95152807593476,113.88086069286754
541,146.21826495275633,121.69963301539767
542,145.26449295389162,89.32892133890425
543,147.26058213736272,96.07107076462775
544,146.07842037107437,95.94053951092393
545,147.4048090660442,84.87776307165696
546,145.69401682453974,83.53509315544837
547,147.12090329921878,61.994113080186736
548,147.44984108525412,52.62402595674832
549,147.5049392350355,47.38744554583465
550,148.4525007121973,48.25642962728388
551,144.84399803461892,41.9909090909091
552,145.51523790979823,31.038599906960933
553,145.00170158852563,22.62255367188548
554,145.11653468721659,16.89352100473423
555,150.86165736137244,11.049077103166411
556,149.24348979011344,6.368810393753685
557,149.3716520712422,2.0211931365851927
558,146.6428318483024,-1.6451875162437024
559,146.08522029412597,-5.250815522987447
560,146.3464035801418,-8.291608438945097
561,146.00002033924594,-10.857401859819321
562,152.28571575081645,-13.813759403560125
563,148.16803280658073,-15.617755927676871
564,144.6867348723469,-18.16804010531887
565,147.44933611533108,-19.216164091235264
566,146.88966140241988,-21.343250433747258
567,145.7853454972853,-23.327216088855806
568,146.10631794927602,-23.360677625787666
569,147.15175689782382,-21.07652944045632
570,148.03419475607785,-26.296178299544117
571,149.42776240097263,-27.515253779555728
572,146.28660879390625,-28.558381502142613
573,147.17327036723503,-33.94469995725196
574,147.92925672034468,-34.71945294071256
575,147.9551001526239,-32.91865309666532
576,148.56186897478312,-30.845454545454544
577,145.5315975585984,-33.29921556021058
578,147.9830537685901,-33.15842327361076
579,148.0966962460387,-32.793359256947525
580,146.31657455951267,-29.902305337537562
581,146.97862317775147,-29.143375304973254
582,146.92013590544155,-26.007209307241443
583,144.6014320616302,-29.073448885202144
584,147.65221590619407,-29.55266446635788
585,145.42168788879542,-22.176002827327835
586,141.25771658199872,-22.235651148747152
587,143.91390635011578,-18.69407724914212
588,144.63704202787545,-16.687681281922547
589,145.48819696850686,-15.721227602560068
590,144.09833481437505,-15.216719342984188
591,142.38224377593454,-12.905968248464527
592,142.07227308594395,-9.384396744003428
593,144.08662294047375,-4.968393739727014
594,140.61663923463362,-1.5748803574299124
595,142.641824047653,1.957442241954554
596,144.21266450192275,5.616132801764594
597,142.4617464136098,9.388104728180563
598,145.0589207976413,15.153913578617436
599,141.01774257025826,24.595160449014532
600,138.44225801887472,30.34885324236181
601,148.09274653436245,14.0
602,152.24263826859226,20.298558194742576
603,149.27717848921222,23.647189594815554
604,151.08438370831814,23.852635280978387
605,150.3340512361099,34.02413855178486
606,153.93054952440514,33.86254478342658
607,152.02427857128833,46.05022678931489
608,149.32251822023505,57.4265586005099
609,148.62447006553916,56.99737001639162
610,151.72389299318382,64.07961515465354
611,148.83018500792147,80.39970497717748
612,149.83343040428227,75.96078854056535
613,147.40232574340916,87.02271260969259
614,145.24882921210283,84.55006307550897
615,149.60068655204182,99.68105172480715
616,148.12447128538753,115.59424798192657
617,146.50597409419782,120.17677671361274
618,145.3485498304201,124.48168702022902
619,146.90164695741908,124.20431058737266
620,144.7363252476945,132.17257983968477
621,144.937729749766,140.035330474517
622,147.16064514948866,138.50513335538295
623,147.4400537351158,145.82042913840004
624,146.4209121083956,143.33641858335218
625,146.12474254087357,116.12027491645199
626,147.26449811489263,131.8909090909091
627,147.18474557226816,122.92542652910315
628,146.6560882143077,138.1669084049362
629,146.0628040742698,148.1140589222352
630,147.5172723698966,132.96492802116762
631,145.29291079654854,132.21552074891375
632,147.0109809505986,126.19867792602669
633,147.66368400593555,139.06636484569077
634,148.62159452346873,132.20813655941566
635,146.9479420246299,125.08834932712561
636,145.3842179070501,126.8156779029791
637,147.2981113538945,119.08798214910588
638,147.83775151995243,115.50142545136492
639,147.1198337890889,123.93047429862669
640,145.75230641803543,138.9737153980798
641,146.90528034968187,148.0960926541893
642,145.87488334733402,108.34717538226448
643,145.31679300527588,116.07705686430815
644,145.76616469508656,115.39487718781712
645,148.53078292614873,101.54022795902449
646,145.67440990324243,99.28927158217387
647,144.40174565027132,73.10756392961443
648,145.67839539561183,61.4556132533443
649,147.7006047405893,54.6626065823081
650,147.20117192535045,54.78222646910529
651,145.06088212337588,46.65656565656568
652,145.94848134728883,33.4598520012951
653,146.65135770508982,23.300988369016032
654,147.4195665934411,16.123770507112
655,149.19310965897603,9.048305438020542
656,146.43752863645088,3.2309111741714154
657,146.05212912117102,-1.9039975330477783
658,145.38410645485223,-6.6586457280070395
659,144.78604909780634,-11.334990512456555
660,148.23011410027212,-15.02797208898378
661,147.42300283018267,-18.105499770837838
662,148.07758716413696,-21.941774746406793
663,147.57067868533449,-24.032582387591614
664,145.64398375023043,-27.343857751905944
665,146.54903883278587,-28.455581192339604
666,147.66174716082648,-31.219785407536875
667,146.14938032287915,-33.79952295896972
668,147.9686395695272,-33.59699459646977
669,146.94076864779902,-30.134193501032588
670,151.66544685658562,-37.422549000220506
671,148.54311443661652,-39.01481194213447
672,148.89082338747212,-40.38029777447878
673,147.7458118390108,-47.89640115702375
674,146.77142133298028,-48.91921409328205
675,149.5267569526048,-46.34282964782318
676,146.15052852321946,-43.41212121212122
677,146.0368868385056,-46.878584903867385
678,148.78373742012556,-46.71974555265386
679,148.49082988747838,-46.27184486046974
680,147.01772302879561,-42.280547081513056
681,145.43038893596096,-41.323380696106945
682,145.72685730734264,-37.01131219802029
683,146.5105289543077,-41.56779876516964
684,145.19935660772285,-42.50222207987137
685,145.24013200127212,-32.13149455320236
686,144.09924078636058,-32.52514228868825
687,144.50896124846753,-27.68246724232863
688,146.8828879063158,-25.115839712861796
689,141.20175333399834,-24.19180446552187
690,145.73290560216117,-24.170236244088727
691,142.89664131762356,-21.521631803071458
692,143.72954109761787,-17.008576005402404
693,144.2070059893789,-10.72532364837543
694,142.98862473936913,-6.374088218263209
695,142.40466234049288,-1.8439431305717071
696,141.58975620800175,2.8490762172238573
697,142.62779931692828,7.688102659755958
698,141.78318870182358,14.463428006379646
699,142.64431894402313,25.33275225549752
700,143.70777102117384,32.71629973459966
701,152.54668897828682,15.400000000000002
702,152.33901612522038,22.802831272882752
703,151.38474101616805,26.968340385541158
704,152.88232041057265,27.512091748259152
705,151.03567286545004,39.58960178110389
706,153.29096799507036,39.67698613312438
707,147.2622934257711,54.26287008455621
708,151.2414209163266,67.98335898385665
709,149.59188092137433,67.73732101285493
710,147.40304421992866,76.40310448668701
711,150.01844986108998,96.12790657488078
712,148.64926838576605,91.03597554100651
713,146.7632426550663,104.50544141604051
714,145.2263420791675,101.713814585321
715,147.48298656145013,120.09731646932757
716,146.56060429571997,139.45073109461842
717,148.61829884153718,145.14081590933827
718,144.57707863060227,150.48339904026366
719,142.41260297396727,150.26953359729748
720,149.17933655890477,160.01832120162837
721,145.27734828126276,169.6319634713591
722,146.37599074908331,167.85297726897934
723,147.30299711820012,176.7782919521659
724,146.49876404059472,173.8084595830696
725,147.36611223458493,140.82641308507615
726,146.07705189869887,159.96000000000004
727,145.17168717494346,149.07945152129506
728,142.27550680925214,167.53995776204084
729,149.35595156311376,179.55886226013115
730,147.52287491053622,161.13885817822018
731,146.03860567197768,160.15942769605414
732,144.56266233317237,152.78585470663958
733,145.57533694046583,168.25050342945275
734,146.68348219635524,159.82374794621109
735,145.74899368036495,151.07265795085033
736,146.7822814804468,152.98805352836501
737,146.35243057746428,143.47909489698426
738,144.65593861522362,138.94833599601887
739,148.26240594711086,148.8279155301201
740,148.46936250345163,166.55445525115965
741,149.10134999336418,177.06740793150823
742,147.10142684640942,129.18399309343218
743,146.62308966315348,137.94932750026618
744,146.98770701493004,136.60807041095725
745,146.169288905147,119.64901331116211
746,149.13279900331477,116.33795029079006
747,146.59863028749203,85.06605799159017
748,143.94006628621204,70.88409521022064
749,149.83993901510374,62.33974548061323
750,145.91305345101213,61.54081757646244
751,145.52201192723038,51.32222222222225
752,144.45712166824913,35.67560784989697
753,148.4761848656164,23.61238659064191
754,145.61255544914778,14.824658332082334
755,147.94974713736661,6.4018443931084725
756,146.32504077354125,-0.6760970091885009
757,149.76348311908492,-6.65914173964256
758,149.25556803664176,-12.638235859539844
759,148.82221091938652,-18.519315710419754
760,147.36558184609822,-22.927350503720312
761,149.22917785974454,-26.561941667175184
762,149.06600436126197,-31.388420726632567
763,147.1619905935621,-33.78331289665203
764,148.16395956777143,-37.951104703247786
765,150.0834105508172,-39.115855844970675
766,146.45705486938718,-42.59733292200114
